id,checksum,cover,created_at,game,name,region,updated_at
43,8c248d16-af63-762a-fcd1-9f777e7c334f,1505347200,"[92, 93, 94, 95]",472,"[472, 19457, 47445]",1505347200,https://www.igdb.com/game_versions/the-elder-scrolls-v-skyrim/
44,d749f321-1e08-5674-438a-13df9e354ada,1505952000,"[99, 100, 101, 102, 103]",7349,"[7349, 27766, 27767]",1505952000,https://www.igdb.com/game_versions/mass-effect-andromeda--1/
45,eca61d61-f746-ad65-915f-5e0fe7637738,1506038400,"[253, 254, 255, 256, 257, 258, 259, 260, 261, 262, 263, 264, 265, 266, 267, 268, 269]",27421,"[27421, 36986, 53358, 53359, 106764]",1535500800,https://www.igdb.com/game_versions/middle-earth-shadow-of-war/
47,012aa60e-6d26-f43a-30ff-6bbb1cb99e8f,1506902400,"[154, 155, 156, 157, 158, 159, 270, 271, 272, 273, 274, 275]",9630,"[9630, 45130, 54612, 72379]",1508371200,https://www.igdb.com/game_versions/fallout-4/
48,2e44c124-2e7f-59b8-10e9-55bad178246b,1506902400,"[160, 161, 162, 163, 164, 174, 175, 181, 182, 183, 184]",16,"[16, 25532, 45129]",1507593600,https://www.igdb.com/game_versions/fallout-new-vegas/
49,511c343f-0317-14c5-9716-54abbb685711,1506902400,"[191, 192, 193, 194, 195, 196, 197, 198, 199, 283, 285]",15,"[15, 21892, 43022, 72381]",1507593600,https://www.igdb.com/game_versions/fallout-3/
50,96806515-db82-79ec-3fab-1d1e17455e27,1506902400,"[200, 237, 238, 239, 240]",36952,"[36952, 38025, 52133]",1507334400,https://www.igdb.com/game_versions/wolfenstein-ii-the-new-colossus/
51,bc3af653-bf42-3227-d356-fa7ae7e5fc64,1506902400,"[201, 202, 203, 204, 205, 206, 207, 208, 210, 211]",26401,"[26401, 51486]",1507593600,https://www.igdb.com/game_versions/star-wars-battlefront-ii--1/
52,ef0d884f-5fff-a984-62ac-e2c2dc01c0c1,1507075200,"[213, 214, 215, 216, 217, 218, 219, 220, 221]",28028,"[4131, 9759, 28028]",1507075200,https://www.igdb.com/game_versions/total-war-warhammer-ii/
53,23e378f6-9086-ec8e-2dc8-0040faa78f4b,1507248000,"[222, 223, 224, 225, 226]",18908,"[18908, 25875]",1507593600,https://www.igdb.com/game_versions/seven-the-days-long-gone/
54,71b55fee-a28e-3e4b-7101-a133f989f36c,1507334400,"[227, 228, 229, 230, 231, 232, 233, 234, 235, 236]",6801,"[6801, 7829, 41616, 42943, 42955, 51531, 53019]",1507334400,https://www.igdb.com/game_versions/far-cry-4/
